"","vle_material_id","module_id","presentation_id","vle_resource_type"
"3716",551039,"EEE","2013J","oucontent"
"3717",551069,"EEE","2013J","oucontent"
"3718",551141,"EEE","2013J","resource"
"3719",551036,"EEE","2013J","oucontent"
"3720",551066,"EEE","2013J","oucontent"
"3721",551137,"EEE","2013J","resource"
"3722",551032,"EEE","2013J","oucontent"
"3723",551063,"EEE","2013J","oucontent"
"3724",551134,"EEE","2013J","resource"
"3725",551028,"EEE","2013J","oucontent"
"3726",551060,"EEE","2013J","oucontent"
"3727",551131,"EEE","2013J","resource"
"3728",551024,"EEE","2013J","oucontent"
"3729",551057,"EEE","2013J","oucontent"
"3730",551128,"EEE","2013J","resource"
"3731",551173,"EEE","2013J","subpage"
"3732",551020,"EEE","2013J","oucontent"
"3733",551054,"EEE","2013J","oucontent"
"3734",551125,"EEE","2013J","resource"
"3735",551170,"EEE","2013J","subpage"
"3736",551014,"EEE","2013J","forumng"
"3737",551051,"EEE","2013J","oucontent"
"3738",551122,"EEE","2013J","resource"
"3739",551167,"EEE","2013J","subpage"
"3740",551011,"EEE","2013J","forumng"
"3741",551048,"EEE","2013J","oucontent"
"3742",551119,"EEE","2013J","resource"
"3743",551162,"EEE","2013J","url"
"3744",551077,"EEE","2013J","page"
"3745",551159,"EEE","2013J","url"
"3746",551045,"EEE","2013J","oucontent"
"3747",551074,"EEE","2013J","page"
"3748",551147,"EEE","2013J","resource"
"3749",551154,"EEE","2013J","resource"
"3750",551041,"EEE","2013J","oucontent"
"3751",551071,"EEE","2013J","oucontent"
"3752",551143,"EEE","2013J","resource"
"3753",551150,"EEE","2013J","resource"
"3754",551038,"EEE","2013J","oucontent"
"3755",551068,"EEE","2013J","oucontent"
"3756",551140,"EEE","2013J","resource"
"3757",551035,"EEE","2013J","oucontent"
"3758",551065,"EEE","2013J","oucontent"
"3759",551136,"EEE","2013J","resource"
"3760",551031,"EEE","2013J","oucontent"
"3761",551062,"EEE","2013J","oucontent"
"3762",551133,"EEE","2013J","resource"
"3763",551027,"EEE","2013J","oucontent"
"3764",551059,"EEE","2013J","oucontent"
"3765",551130,"EEE","2013J","resource"
"3766",551177,"EEE","2013J","dualpane"
"3767",551023,"EEE","2013J","oucontent"
"3768",551056,"EEE","2013J","oucontent"
"3769",551127,"EEE","2013J","resource"
"3770",551172,"EEE","2013J","subpage"
"3771",551019,"EEE","2013J","oucontent"
"3772",551053,"EEE","2013J","oucontent"
"3773",551124,"EEE","2013J","resource"
"3774",551169,"EEE","2013J","subpage"
"3775",551013,"EEE","2013J","forumng"
"3776",551050,"EEE","2013J","oucontent"
"3777",551121,"EEE","2013J","resource"
"3778",551166,"EEE","2013J","url"
"3779",551010,"EEE","2013J","homepage"
"3780",551079,"EEE","2013J","quiz"
"3781",551161,"EEE","2013J","url"
"3782",551047,"EEE","2013J","oucontent"
"3783",551076,"EEE","2013J","page"
"3784",551149,"EEE","2013J","resource"
"3785",551158,"EEE","2013J","url"
"3786",551044,"EEE","2013J","oucontent"
"3787",551073,"EEE","2013J","ouwiki"
"3788",551145,"EEE","2013J","resource"
"3789",551152,"EEE","2013J","resource"
"3790",551040,"EEE","2013J","oucontent"
"3791",551070,"EEE","2013J","oucontent"
"3792",551142,"EEE","2013J","resource"
"3793",551037,"EEE","2013J","oucontent"
"3794",551067,"EEE","2013J","oucontent"
"3795",551139,"EEE","2013J","resource"
"3796",551033,"EEE","2013J","oucontent"
"3797",551064,"EEE","2013J","oucontent"
"3798",551135,"EEE","2013J","resource"
"3799",551029,"EEE","2013J","oucontent"
"3800",551061,"EEE","2013J","oucontent"
"3801",551132,"EEE","2013J","resource"
"3802",551026,"EEE","2013J","oucontent"
"3803",551058,"EEE","2013J","oucontent"
"3804",551129,"EEE","2013J","resource"
"3805",551175,"EEE","2013J","oucollaborate"
"3806",551021,"EEE","2013J","oucontent"
"3807",790923,"EEE","2014B","subpage"
"3808",790831,"EEE","2014B","oucontent"
"3809",790873,"EEE","2014B","resource"
"3810",790908,"EEE","2014B","resource"
"3811",790828,"EEE","2014B","oucontent"
"3812",790870,"EEE","2014B","page"
"3813",790904,"EEE","2014B","resource"
"3814",790825,"EEE","2014B","oucontent"
"3815",790866,"EEE","2014B","ouwiki"
"3816",790900,"EEE","2014B","resource"
"3817",790822,"EEE","2014B","oucontent"
"3818",790861,"EEE","2014B","oucontent"
"3819",790896,"EEE","2014B","resource"
"3820",790819,"EEE","2014B","oucontent"
"3821",790854,"EEE","2014B","oucontent"
"3822",790893,"EEE","2014B","resource"
"3823",936763,"EEE","2014B","url"
"3824",790815,"EEE","2014B","oucontent"
"3825",790849,"EEE","2014B","oucontent"
"3826",790890,"EEE","2014B","resource"
"3827",924383,"EEE","2014B","forumng"
"3828",790812,"EEE","2014B","oucontent"
"3829",790846,"EEE","2014B","oucontent"
"3830",790886,"EEE","2014B","resource"
"3831",790939,"EEE","2014B","oucollaborate"
"3832",790809,"EEE","2014B","quiz"
"3833",790843,"EEE","2014B","oucontent"
"3834",790936,"EEE","2014B","url"
"3835",790739,"EEE","2014B","forumng"
"3836",790839,"EEE","2014B","oucontent"
"3837",790882,"EEE","2014B","resource"
"3838",790932,"EEE","2014B","url"
"3839",790732,"EEE","2014B","homepage"
"3840",790836,"EEE","2014B","oucontent"
"3841",790879,"EEE","2014B","resource"
"3842",790925,"EEE","2014B","subpage"
"3843",790833,"EEE","2014B","oucontent"
"3844",790875,"EEE","2014B","resource"
"3845",790922,"EEE","2014B","subpage"
"3846",790830,"EEE","2014B","oucontent"
"3847",790872,"EEE","2014B","resource"
"3848",790907,"EEE","2014B","resource"
"3849",790827,"EEE","2014B","oucontent"
"3850",790869,"EEE","2014B","page"
"3851",790903,"EEE","2014B","resource"
"3852",790824,"EEE","2014B","oucontent"
"3853",790863,"EEE","2014B","ouwiki"
"3854",790899,"EEE","2014B","resource"
"3855",790821,"EEE","2014B","oucontent"
"3856",790856,"EEE","2014B","oucontent"
"3857",790895,"EEE","2014B","resource"
"3858",790818,"EEE","2014B","oucontent"
"3859",790853,"EEE","2014B","oucontent"
"3860",790892,"EEE","2014B","resource"
"3861",924388,"EEE","2014B","resource"
"3862",790814,"EEE","2014B","oucontent"
"3863",790848,"EEE","2014B","oucontent"
"3864",790888,"EEE","2014B","resource"
"3865",790941,"EEE","2014B","dualpane"
"3866",790811,"EEE","2014B","oucontent"
"3867",790845,"EEE","2014B","oucontent"
"3868",790938,"EEE","2014B","url"
"3869",790808,"EEE","2014B","quiz"
"3870",790842,"EEE","2014B","oucontent"
"3871",790885,"EEE","2014B","resource"
"3872",790934,"EEE","2014B","url"
"3873",790738,"EEE","2014B","forumng"
"3874",790838,"EEE","2014B","oucontent"
"3875",790881,"EEE","2014B","resource"
"3876",790927,"EEE","2014B","subpage"
"3877",790835,"EEE","2014B","oucontent"
"3878",790878,"EEE","2014B","resource"
"3879",790924,"EEE","2014B","subpage"
"3880",790832,"EEE","2014B","oucontent"
"3881",790874,"EEE","2014B","resource"
"3882",790921,"EEE","2014B","subpage"
"3883",790829,"EEE","2014B","oucontent"
"3884",790871,"EEE","2014B","page"
"3885",790905,"EEE","2014B","resource"
"3886",790826,"EEE","2014B","oucontent"
"3887",790868,"EEE","2014B","page"
"3888",790901,"EEE","2014B","resource"
"3889",790823,"EEE","2014B","oucontent"
"3890",790862,"EEE","2014B","oucontent"
"3891",790897,"EEE","2014B","resource"
"3892",790820,"EEE","2014B","oucontent"
"3893",790855,"EEE","2014B","oucontent"
"3894",790894,"EEE","2014B","resource"
"3895",790816,"EEE","2014B","oucontent"
"3896",790850,"EEE","2014B","oucontent"
"3897",790891,"EEE","2014B","resource"
"3898",924387,"EEE","2014B","oucontent"
"3899",790813,"EEE","2014B","oucontent"
"3900",790847,"EEE","2014B","oucontent"
"3901",790887,"EEE","2014B","resource"
"3902",790940,"EEE","2014B","oucollaborate"
"3903",790810,"EEE","2014B","oucontent"
"3904",790844,"EEE","2014B","oucontent"
"3905",790937,"EEE","2014B","url"
"3906",790740,"EEE","2014B","forumng"
"3907",790841,"EEE","2014B","oucontent"
"3908",790884,"EEE","2014B","resource"
"3909",790933,"EEE","2014B","url"
"3910",790737,"EEE","2014B","forumng"
"3911",790837,"EEE","2014B","oucontent"
"3912",790880,"EEE","2014B","resource"
"3913",790926,"EEE","2014B","subpage"
"3914",790834,"EEE","2014B","oucontent"
"3915",790877,"EEE","2014B","resource"
"3916",832664,"EEE","2014J","oucontent"
"3917",832716,"EEE","2014J","resource"
"3918",832754,"EEE","2014J","resource"
"3919",832661,"EEE","2014J","oucontent"
"3920",832712,"EEE","2014J","quiz"
"3921",832751,"EEE","2014J","resource"
"3922",832658,"EEE","2014J","oucontent"
"3923",832708,"EEE","2014J","page"
"3924",832748,"EEE","2014J","resource"
"3925",1077905,"EEE","2014J","url"
"3926",832655,"EEE","2014J","oucontent"
"3927",832701,"EEE","2014J","oucontent"
"3928",832745,"EEE","2014J","resource"
"3929",1071060,"EEE","2014J","forumng"
"3930",832649,"EEE","2014J","oucontent"
"3931",832694,"EEE","2014J","oucontent"
"3932",832742,"EEE","2014J","resource"
"3933",973720,"EEE","2014J","ouwiki"
"3934",832642,"EEE","2014J","oucontent"
"3935",832687,"EEE","2014J","oucontent"
"3936",832739,"EEE","2014J","resource"
"3937",832783,"EEE","2014J","url"
"3938",832638,"EEE","2014J","oucontent"
"3939",832680,"EEE","2014J","oucontent"
"3940",832736,"EEE","2014J","resource"
"3941",832780,"EEE","2014J","url"
"3942",832568,"EEE","2014J","forumng"
"3943",832675,"EEE","2014J","oucontent"
"3944",832733,"EEE","2014J","resource"
"3945",832776,"EEE","2014J","oucollaborate"
"3946",832565,"EEE","2014J","homepage"
"3947",832672,"EEE","2014J","oucontent"
"3948",832730,"EEE","2014J","resource"
"3949",832763,"EEE","2014J","subpage"
"3950",832669,"EEE","2014J","oucontent"
"3951",832727,"EEE","2014J","resource"
"3952",832760,"EEE","2014J","subpage"
"3953",832666,"EEE","2014J","oucontent"
"3954",832718,"EEE","2014J","resource"
"3955",832756,"EEE","2014J","resource"
"3956",832663,"EEE","2014J","oucontent"
"3957",832715,"EEE","2014J","resource"
"3958",832753,"EEE","2014J","resource"
"3959",832660,"EEE","2014J","oucontent"
"3960",832711,"EEE","2014J","page"
"3961",832750,"EEE","2014J","resource"
"3962",832657,"EEE","2014J","oucontent"
"3963",832706,"EEE","2014J","ouwiki"
"3964",832747,"EEE","2014J","resource"
"3965",1076553,"EEE","2014J","oucontent"
"3966",832654,"EEE","2014J","oucontent"
"3967",832700,"EEE","2014J","oucontent"
"3968",832744,"EEE","2014J","resource"
"3969",988994,"EEE","2014J","oucollaborate"
"3970",832644,"EEE","2014J","oucontent"
"3971",832692,"EEE","2014J","oucontent"
"3972",832741,"EEE","2014J","resource"
"3973",973719,"EEE","2014J","ouwiki"
"3974",832641,"EEE","2014J","oucontent"
"3975",832685,"EEE","2014J","oucontent"
"3976",832738,"EEE","2014J","resource"
"3977",832782,"EEE","2014J","url"
"3978",832637,"EEE","2014J","oucontent"
"3979",832679,"EEE","2014J","oucontent"
"3980",832735,"EEE","2014J","resource"
"3981",832779,"EEE","2014J","url"
"3982",832567,"EEE","2014J","forumng"
"3983",832674,"EEE","2014J","oucontent"
"3984",832732,"EEE","2014J","resource"
"3985",832775,"EEE","2014J","oucollaborate"
"3986",832671,"EEE","2014J","oucontent"
"3987",832729,"EEE","2014J","resource"
"3988",832762,"EEE","2014J","subpage"
"3989",832668,"EEE","2014J","oucontent"
"3990",832726,"EEE","2014J","resource"
"3991",832758,"EEE","2014J","subpage"
"3992",832665,"EEE","2014J","oucontent"
"3993",832717,"EEE","2014J","resource"
"3994",832755,"EEE","2014J","resource"
"3995",832662,"EEE","2014J","oucontent"
"3996",832713,"EEE","2014J","quiz"
"3997",832752,"EEE","2014J","resource"
"3998",832659,"EEE","2014J","oucontent"
"3999",832709,"EEE","2014J","page"
"4000",832749,"EEE","2014J","resource"
"4001",832656,"EEE","2014J","oucontent"
"4002",832704,"EEE","2014J","oucontent"
"4003",832746,"EEE","2014J","resource"
"4004",1073191,"EEE","2014J","resource"
"4005",832651,"EEE","2014J","oucontent"
"4006",832695,"EEE","2014J","oucontent"
"4007",832743,"EEE","2014J","resource"
"4008",988993,"EEE","2014J","oucollaborate"
"4009",832643,"EEE","2014J","oucontent"
"4010",832691,"EEE","2014J","oucontent"
"4011",832740,"EEE","2014J","resource"
"4012",832784,"EEE","2014J","dualpane"
"4013",832639,"EEE","2014J","oucontent"
"4014",832682,"EEE","2014J","oucontent"
"4015",832737,"EEE","2014J","resource"
"4016",832781,"EEE","2014J","url"
"4017",832569,"EEE","2014J","forumng"
"4018",832676,"EEE","2014J","oucontent"
"4019",832734,"EEE","2014J","resource"
"4020",832777,"EEE","2014J","url"
"4021",832566,"EEE","2014J","forumng"
"4022",832673,"EEE","2014J","oucontent"
"4023",832731,"EEE","2014J","resource"
"4024",832764,"EEE","2014J","subpage"
"4025",832670,"EEE","2014J","oucontent"
"4026",832728,"EEE","2014J","resource"
"4027",832761,"EEE","2014J","subpage"
"4028",832667,"EEE","2014J","oucontent"
"4029",832725,"EEE","2014J","resource"
"4030",832757,"EEE","2014J","subpage"
"4031",527494,"FFF","2013B","resource"
"4032",527181,"FFF","2013B","subpage"
"4033",526812,"FFF","2013B","oucontent"
"4034",527352,"FFF","2013B","url"
"4035",527216,"FFF","2013B","subpage"
"4036",527386,"FFF","2013B","resource"
"4037",527253,"FFF","2013B","url"
"4038",527427,"FFF","2013B","resource"
"4039",527109,"FFF","2013B","quiz"
"4040",526745,"FFF","2013B","oucontent"
"4041",527285,"FFF","2013B","url"
"4042",527462,"FFF","2013B","resource"
"4043",527142,"FFF","2013B","page"
"4044",526779,"FFF","2013B","oucontent"
"4045",527317,"FFF","2013B","url"
"4046",527491,"FFF","2013B","resource"
"4047",527178,"FFF","2013B","subpage"
"4048",526809,"FFF","2013B","oucontent"
"4049",527349,"FFF","2013B","url"
"4050",527526,"FFF","2013B","dataplus"
"4051",527213,"FFF","2013B","subpage"
"4052",527383,"FFF","2013B","resource"
"4053",527250,"FFF","2013B","url"
"4054",527424,"FFF","2013B","resource"
"4055",527106,"FFF","2013B","quiz"
"4056",526742,"FFF","2013B","oucontent"
"4057",527282,"FFF","2013B","url"
"4058",527459,"FFF","2013B","resource"
"4059",527139,"FFF","2013B","page"
"4060",526776,"FFF","2013B","oucontent"
"4061",527314,"FFF","2013B","url"
"4062",527175,"FFF","2013B","subpage"
"4063",526806,"FFF","2013B","oucontent"
"4064",527345,"FFF","2013B","url"
"4065",527523,"FFF","2013B","dataplus"
"4066",527210,"FFF","2013B","subpage"
"4067",527380,"FFF","2013B","resource"
"4068",527247,"FFF","2013B","url"
"4069",527421,"FFF","2013B","resource"
"4070",526861,"FFF","2013B","oucontent"
"4071",526739,"FFF","2013B","forumng"
"4072",527279,"FFF","2013B","url"
"4073",527456,"FFF","2013B","resource"
"4074",527136,"FFF","2013B","page"
"4075",526773,"FFF","2013B","oucontent"
"4076",527311,"FFF","2013B","url"
"4077",527488,"FFF","2013B","resource"
"4078",527171,"FFF","2013B","subpage"
"4079",526802,"FFF","2013B","oucontent"
"4080",527342,"FFF","2013B","url"
"4081",527519,"FFF","2013B","ouelluminate"
"4082",527207,"FFF","2013B","subpage"
"4083",527377,"FFF","2013B","resource"
"4084",527244,"FFF","2013B","url"
"4085",527418,"FFF","2013B","resource"
"4086",526858,"FFF","2013B","oucontent"
"4087",526735,"FFF","2013B","forumng"
"4088",527276,"FFF","2013B","url"
"4089",527453,"FFF","2013B","resource"
"4090",527133,"FFF","2013B","page"
"4091",526770,"FFF","2013B","oucontent"
"4092",527308,"FFF","2013B","url"
"4093",527485,"FFF","2013B","resource"
"4094",527167,"FFF","2013B","ouwiki"
"4095",526799,"FFF","2013B","oucontent"
"4096",527338,"FFF","2013B","url"
"4097",527516,"FFF","2013B","ouelluminate"
"4098",527204,"FFF","2013B","subpage"
"4099",527374,"FFF","2013B","resource"
"4100",527241,"FFF","2013B","url"
"4101",527415,"FFF","2013B","resource"
"4102",526855,"FFF","2013B","oucontent"
"4103",527273,"FFF","2013B","url"
"4104",527450,"FFF","2013B","resource"
"4105",527130,"FFF","2013B","questionnaire"
"4106",526767,"FFF","2013B","oucontent"
"4107",527305,"FFF","2013B","url"
"4108",527482,"FFF","2013B","resource"
"4109",527163,"FFF","2013B","ouwiki"
"4110",526796,"FFF","2013B","oucontent"
"4111",527334,"FFF","2013B","url"
"4112",527513,"FFF","2013B","ouelluminate"
"4113",527198,"FFF","2013B","subpage"
"4114",527370,"FFF","2013B","resource"
"4115",527238,"FFF","2013B","url"
"4116",527412,"FFF","2013B","resource"
"4117",526852,"FFF","2013B","oucontent"
"4118",527270,"FFF","2013B","url"
"4119",527446,"FFF","2013B","resource"
"4120",527127,"FFF","2013B","questionnaire"
"4121",526764,"FFF","2013B","oucontent"
"4122",527302,"FFF","2013B","url"
"4123",527479,"FFF","2013B","resource"
"4124",526793,"FFF","2013B","oucontent"
"4125",527331,"FFF","2013B","url"
"4126",527510,"FFF","2013B","ouelluminate"
"4127",527195,"FFF","2013B","subpage"
"4128",527367,"FFF","2013B","resource"
"4129",527234,"FFF","2013B","url"
"4130",527407,"FFF","2013B","resource"
"4131",526848,"FFF","2013B","oucontent"
"4132",527267,"FFF","2013B","url"
"4133",527442,"FFF","2013B","resource"
"4134",527124,"FFF","2013B","questionnaire"
"4135",526761,"FFF","2013B","oucontent"
"4136",527299,"FFF","2013B","url"
"4137",527476,"FFF","2013B","resource"
"4138",527158,"FFF","2013B","page"
"4139",526790,"FFF","2013B","oucontent"
"4140",527328,"FFF","2013B","url"
"4141",527507,"FFF","2013B","ouelluminate"
"4142",527192,"FFF","2013B","subpage"
"4143",526826,"FFF","2013B","oucontent"
"4144",527364,"FFF","2013B","resource"
"4145",527231,"FFF","2013B","subpage"
"4146",527398,"FFF","2013B","resource"
"4147",527404,"FFF","2013B","resource"
"4148",526845,"FFF","2013B","oucontent"
"4149",527264,"FFF","2013B","url"
"4150",527439,"FFF","2013B","resource"
"4151",527121,"FFF","2013B","questionnaire"
"4152",526757,"FFF","2013B","oucontent"
"4153",527296,"FFF","2013B","url"
"4154",527473,"FFF","2013B","resource"
"4155",527155,"FFF","2013B","page"
"4156",527504,"FFF","2013B","dualpane"
"4157",527189,"FFF","2013B","subpage"
"4158",526823,"FFF","2013B","oucontent"
"4159",527360,"FFF","2013B","url"
"4160",527225,"FFF","2013B","subpage"
"4161",527395,"FFF","2013B","resource"
"4162",527401,"FFF","2013B","resource"
"4163",526839,"FFF","2013B","oucontent"
"4164",527261,"FFF","2013B","url"
"4165",527436,"FFF","2013B","resource"
"4166",527118,"FFF","2013B","questionnaire"
"4167",526754,"FFF","2013B","oucontent"
"4168",527293,"FFF","2013B","url"
"4169",527470,"FFF","2013B","resource"
"4170",527152,"FFF","2013B","page"
"4171",526787,"FFF","2013B","oucontent"
"4172",527325,"FFF","2013B","url"
"4173",527501,"FFF","2013B","dualpane"
"4174",527186,"FFF","2013B","subpage"
"4175",526820,"FFF","2013B","oucontent"
"4176",527357,"FFF","2013B","url"
