"","student_id","cumulative_gpa"
"15033",620652,4
"15034",620655,NA
"15035",620658,4
"15036",620694,4
"15037",620698,6
"15038",620716,6.33
"15039",620726,1.5
"15040",620728,1.5
"15041",620734,7
"15042",620740,4
"15043",620750,NA
"15044",620782,3
"15045",620801,6
"15046",620808,1.5
"15047",620810,7
"15048",620819,2.8
"15049",620820,7
"15050",620826,NA
"15051",620876,1.5
"15052",620889,6
"15053",620892,1.5
"15054",620897,NA
"15055",620915,NA
"15056",620916,4
"15057",620918,NA
"15058",620922,5
"15059",620923,4
"15060",620925,NA
"15061",620933,1.5
"15062",620946,1.5
"15063",620951,NA
"15064",620974,NA
"15065",620977,NA
"15066",620980,5
"15067",620982,1.5
"15068",621004,4
"15069",621010,4
"15070",621017,1.5
"15071",621300,5.2
"15072",621301,4
"15073",621303,1.5
"15074",621319,1.5
"15075",621322,4
"15076",621323,NA
"15077",621331,NA
"15078",621342,1.5
"15079",621345,4
"15080",621352,1.5
"15081",621369,4
"15082",621370,1.5
"15083",621380,3
"15084",621394,5
"15085",621414,1.33
"15086",621433,1.5
"15087",621436,6
"15088",621441,5
"15089",621442,3.25
"15090",621457,6
"15091",621459,NA
"15092",621464,1.5
"15093",621473,1.5
"15094",621475,5
"15095",621478,NA
"15096",621485,1.5
"15097",621487,5
"15098",621508,NA
"15099",621531,6
"15100",621580,1.5
"15101",621605,1.5
"15102",621615,6
"15103",621655,2.5
"15104",621656,5
"15105",621659,0.9
"15106",621690,1.5
"15107",621693,1.5
"15108",621696,5
"15109",621699,5
"15110",621716,1.5
"15111",621722,7
"15112",621755,1.5
"15113",621807,NA
"15114",621826,6
"15115",621862,4
"15116",621881,6
"15117",621883,6
"15118",621884,7
"15119",621888,1.5
"15120",621894,4
"15121",621905,4
"15122",621906,5
"15123",621908,1.5
"15124",621923,1.5
"15125",621937,1.5
"15126",621952,6
"15127",621971,6
"15128",621998,6
"15129",622007,6
"15130",622015,2.67
"15131",622027,NA
"15132",622037,6
"15133",622074,1.5
"15134",622086,1.5
"15135",622096,3.5
"15136",622117,NA
"15137",622118,1.5
"15138",622129,7
"15139",622130,1.5
"15140",622132,6
"15141",622166,1.5
"15142",622175,1.5
"15143",622192,6
"15144",622208,5
"15145",622215,1.5
"15146",622217,1.5
"15147",622218,NA
"15148",622225,1.5
"15149",622245,1.5
"15150",622246,NA
"15151",622275,NA
"15152",622278,6
"15153",622280,1.5
"15154",622302,7
"15155",622313,4
"15156",622315,1.5
"15157",622330,NA
"15158",622345,6
"15159",622352,1.5
"15160",622362,NA
"15161",622368,5
"15162",622374,7
"15163",622382,1.5
"15164",622384,1.5
"15165",622386,1.5
"15166",622392,1.5
"15167",622413,2.67
"15168",622425,3
"15169",622430,4
"15170",622432,1.5
"15171",622433,1.5
"15172",622435,4
"15173",622442,5
"15174",622466,6
"15175",622480,1.5
"15176",622481,7
"15177",622499,NA
"15178",622500,1.5
"15179",622505,7
"15180",622516,1.5
"15181",622541,4
"15182",622555,6
"15183",622570,1.5
"15184",622571,1.5
"15185",622573,6
"15186",622597,NA
"15187",622604,5
"15188",622609,5
"15189",622614,1.5
"15190",622626,4
"15191",622639,NA
"15192",622646,1.5
"15193",622652,7
"15194",622657,1.5
"15195",622686,7
"15196",622701,4
"15197",622715,5
"15198",622720,1.5
"15199",622724,6
"15200",622753,1.5
"15201",622760,7
"15202",622764,7
"15203",622766,1.5
"15204",622773,6
"15205",622787,4
"15206",622790,NA
"15207",622804,NA
"15208",622812,6
"15209",622838,1.5
"15210",622844,NA
"15211",622851,1.5
"15212",622859,5
"15213",622867,4
"15214",622890,NA
"15215",622899,NA
"15216",622900,1.5
"15217",622918,NA
"15218",622927,1.5
"15219",622934,6
"15220",622935,6
"15221",622948,3
"15222",622967,1.5
"15223",622972,1.5
"15224",622974,4
"15225",622976,3.75
"15226",622982,6
"15227",623001,NA
"15228",623008,1.5
"15229",623010,1.5
"15230",623029,1.5
"15231",623042,5
"15232",623052,3.5
"15233",623055,5
"15234",623069,1.5
"15235",623072,1.5
"15236",623073,7
"15237",623079,7
"15238",623081,1.5
"15239",623097,5
"15240",623100,7
"15241",623115,1.5
"15242",623124,5
"15243",623164,6
"15244",623166,NA
"15245",623168,6
"15246",623169,5
"15247",623177,1.5
"15248",623178,1.5
"15249",623180,1.5
"15250",623184,1.5
"15251",623190,6
"15252",623210,1.5
"15253",623221,4
"15254",623223,NA
"15255",623225,5
"15256",623230,NA
"15257",623240,6
"15258",623250,5.5
"15259",623257,NA
"15260",623263,1.5
"15261",623276,4
"15262",623289,6
"15263",623290,4
"15264",623295,4
"15265",623314,7
"15266",623321,4
"15267",623322,NA
"15268",623333,4
"15269",623335,1.5
"15270",623347,7
"15271",623352,NA
"15272",623366,NA
"15273",623376,5
"15274",623406,1.5
"15275",623416,1.5
"15276",623419,1.5
"15277",623421,3.75
"15278",623433,4
"15279",623438,5
"15280",623441,4
"15281",623442,1.5
"15282",623456,1.5
"15283",623457,1.5
"15284",623467,6
"15285",623471,4
"15286",623474,1.5
"15287",623475,1.5
"15288",623484,7
"15289",623495,1.5
"15290",623496,4
"15291",623511,4
"15292",623514,5
"15293",623519,6
"15294",623537,6
"15295",623541,4
"15296",623542,1.5
"15297",623554,1.5
"15298",623562,6
"15299",623575,1.5
"15300",623579,5
"15301",623585,4
"15302",623588,1.5
"15303",623589,7
"15304",623602,1.5
"15305",623603,1.5
"15306",623605,1.5
"15307",623609,1.5
"15308",623622,1.5
"15309",623641,4
"15310",623648,4
"15311",623654,7
"15312",623660,4
"15313",623667,6.5
"15314",623687,6
"15315",623689,6
"15316",623707,NA
"15317",623732,7
"15318",623738,6
"15319",623740,NA
"15320",623757,NA
"15321",623765,6
"15322",623778,1.5
"15323",623780,3.75
"15324",623786,1.5
"15325",623797,3.25
"15326",623804,1.5
"15327",623812,1.5
"15328",623815,4
"15329",623821,1.5
"15330",623826,7
"15331",623829,NA
"15332",623831,1.5
"15333",623840,6
"15334",623845,4
"15335",623857,5
"15336",623859,1.5
"15337",623864,5.5
"15338",623882,4
"15339",623889,7
"15340",623903,1.5
"15341",623911,1.5
"15342",623917,0.86
"15343",623919,1.5
"15344",623924,7
"15345",623931,5
"15346",623932,1.5
"15347",623935,5
"15348",623937,7
"15349",623940,1.5
"15350",623948,6
"15351",623953,1.5
"15352",623955,1.5
"15353",623968,6
"15354",623988,1.5
"15355",623989,7
"15356",624007,6
"15357",624011,5
"15358",624014,1.5
"15359",624039,1.5
"15360",624046,5
"15361",624052,6
"15362",624060,3.5
"15363",624069,7
"15364",624077,7
"15365",624078,1.5
"15366",624092,6
"15367",624093,NA
"15368",624099,NA
"15369",624105,1.5
"15370",624126,0.64
"15371",624127,1.5
"15372",624134,1.5
"15373",624152,1.5
"15374",624153,4
"15375",624156,3.25
"15376",624164,6
"15377",624178,6
"15378",624187,NA
"15379",624196,4
"15380",624197,5
"15381",624209,6
"15382",624222,7
"15383",624226,1.5
"15384",624230,1.5
"15385",624256,4
"15386",624266,NA
"15387",624282,7
"15388",624306,4
"15389",624321,NA
"15390",624327,1.5
"15391",624342,6
"15392",624344,6
"15393",624350,NA
"15394",624354,1.5
"15395",624358,4
"15396",624376,NA
"15397",624384,NA
"15398",624406,7
"15399",624407,1.5
"15400",624415,4
"15401",624433,1.5
"15402",624441,6.5
"15403",624445,4
"15404",624469,1.33
"15405",624476,NA
"15406",624483,7
"15407",624493,6.5
"15408",624499,5
"15409",624514,NA
"15410",624522,1.5
"15411",624544,NA
"15412",624556,4
"15413",624563,1.5
"15414",624567,1.5
"15415",624569,1.5
"15416",624570,1.5
"15417",624585,4
"15418",624586,6
"15419",624591,2.75
"15420",624592,5
"15421",624598,1.5
"15422",624604,1.5
"15423",624610,NA
"15424",624650,NA
"15425",624653,4
"15426",624661,6
"15427",624667,1.5
"15428",624673,NA
"15429",624677,1.5
"15430",624679,1.5
"15431",624704,1.5
"15432",624706,1.5
"15433",624714,1.5
"15434",624727,1.5
"15435",624730,0.9
"15436",624734,NA
"15437",624738,5
"15438",624751,6
"15439",624763,5
"15440",624767,0.75
"15441",624772,NA
"15442",624773,6
"15443",624777,1.5
"15444",624782,3.25
"15445",624789,4.5
"15446",624795,1.5
"15447",624799,1.5
"15448",624804,5
"15449",624810,6
"15450",624828,1.5
"15451",624829,1.5
"15452",624839,5
"15453",624847,6
"15454",624860,NA
"15455",624864,7
"15456",624875,4
"15457",624879,NA
"15458",624881,6
"15459",624891,5
"15460",624906,1.5
"15461",624912,1.5
"15462",624921,NA
"15463",624927,6.5
"15464",624938,1.5
"15465",624944,NA
"15466",624946,7
"15467",624957,NA
"15468",624967,NA
"15469",624970,4.67
"15470",624972,4
"15471",624975,NA
"15472",624981,4
"15473",624997,1.5
"15474",625004,1.5
"15475",625014,4
"15476",625021,6
"15477",625024,6
"15478",625028,7
"15479",625033,1.5
"15480",625034,NA
"15481",625035,7
"15482",625067,3.75
"15483",625071,4
"15484",625075,1.5
"15485",625077,5
"15486",625078,NA
"15487",625080,NA
"15488",625087,1.5
"15489",625089,1.5
"15490",625094,5
"15491",625098,5
"15492",625100,1.5
"15493",625106,1.5
"15494",625108,4
"15495",625124,5
"15496",625126,1.6
"15497",625128,1.5
"15498",625167,1.5
"15499",625174,7
"15500",625180,1.5
"15501",625182,NA
"15502",625185,7
"15503",625191,7
"15504",625207,NA
"15505",625213,5
"15506",625214,NA
"15507",625218,7
"15508",625241,1.5
"15509",625245,6
"15510",625249,4
"15511",625251,5
"15512",625263,6
"15513",625283,5
"15514",625288,NA
"15515",625291,5
"15516",625295,1.5
"15517",625301,1.5
"15518",625303,4
"15519",625306,6
"15520",625330,3.5
"15521",625349,6
"15522",625357,7
"15523",625361,1.5
"15524",625376,1.5
"15525",625383,1.5
"15526",625390,5
"15527",625394,1.5
"15528",625406,6
"15529",625411,1.5
"15530",625423,NA
"15531",625427,6
"15532",625444,6
"15533",625446,1.5
"15534",625453,6
"15535",625467,4
"15536",625476,3
"15537",625477,5
"15538",625494,1.5
"15539",625500,1.5
"15540",625502,NA
"15541",625514,4
"15542",625515,4
"15543",625517,NA
"15544",625527,3
"15545",625530,1.5
"15546",625536,6
"15547",625540,1.5
"15548",625541,4.25
"15549",625544,1.5
"15550",625545,1.5
"15551",625548,6
"15552",625552,5
"15553",625555,6
"15554",625566,7
"15555",625574,4
"15556",625578,NA
"15557",625588,6
"15558",625603,1.5
"15559",625609,0.75
"15560",625614,1.67
"15561",625615,1.5
"15562",625642,1.5
"15563",625649,1.5
"15564",625651,1.5
"15565",625666,5
"15566",625676,1.5
"15567",625684,1.5
"15568",625709,1.5
"15569",625713,1.5
"15570",625714,1.5
"15571",625722,1.5
"15572",625724,5
"15573",625740,4
"15574",625743,6
"15575",625745,5
"15576",625748,6
"15577",625753,7
"15578",625765,4
"15579",625768,1.5
"15580",625775,1.5
"15581",625782,4
"15582",625785,7
"15583",625790,2.5
"15584",625793,NA
"15585",625794,7
"15586",625797,4
"15587",625800,NA
"15588",625802,4
"15589",625816,4
"15590",625822,4
"15591",625826,6
"15592",625828,NA
"15593",625833,6
"15594",625838,5
"15595",625853,1.5
"15596",625857,NA
"15597",625861,7
"15598",625864,6
"15599",625874,NA
"15600",625875,1.5
"15601",625879,1.5
"15602",625901,NA
"15603",625902,NA
"15604",625903,1.5
"15605",625912,1.5
"15606",625919,7
"15607",625928,NA
"15608",625930,NA
"15609",625953,3.5
"15610",625975,1.5
"15611",625977,6
"15612",625983,NA
"15613",625995,1.5
"15614",626005,1.5
"15615",626012,4
"15616",626018,1.5
"15617",626022,NA
"15618",626023,1.5
"15619",626033,7
"15620",626040,1.5
"15621",626046,6
"15622",626049,NA
"15623",626055,1.5
"15624",626061,4
"15625",626075,5
"15626",626091,1.5
"15627",626092,1.5
"15628",626103,5
"15629",626114,7
"15630",626123,5
"15631",626126,4
"15632",626128,7
"15633",626132,6
"15634",626138,6
"15635",626139,5
"15636",626145,1.5
"15637",626146,5
"15638",626159,3.83
"15639",626164,6
"15640",626172,7
"15641",626179,5
"15642",626183,2.75
"15643",626192,6
"15644",626195,7
"15645",626198,5
"15646",626210,1.5
"15647",626217,1.5
"15648",626231,5
"15649",626238,6
"15650",626240,4
"15651",626245,6
"15652",626252,6
"15653",626254,4
"15654",626256,1.5
"15655",626259,4
"15656",626282,1.5
"15657",626287,1.5
"15658",626296,6.6
"15659",626297,4
"15660",626306,1.5
"15661",626307,NA
"15662",626317,1.5
"15663",626326,7
"15664",626348,NA
"15665",626349,0.6
"15666",626352,5
"15667",626365,6
"15668",626372,1.5
"15669",626379,1.5
"15670",626384,1.5
"15671",626386,NA
"15672",626403,NA
"15673",626405,1.5
"15674",626407,4.25
"15675",626416,7
"15676",626417,3.75
"15677",626419,7
"15678",626428,1.5
"15679",626442,1.5
"15680",626444,NA
"15681",626448,7
"15682",626450,7
"15683",626454,6
"15684",626463,4
"15685",626469,1.5
"15686",626473,4
"15687",626477,5
"15688",626491,7
"15689",626494,1.5
"15690",626501,1.5
"15691",626514,7
"15692",626516,2.75
"15693",626519,4.25
"15694",626530,4
"15695",626537,4
"15696",626539,NA
"15697",626546,NA
"15698",626551,5
"15699",626552,6
"15700",626555,5
"15701",626556,6
"15702",626579,4
"15703",626585,1.5
"15704",626589,1.5
"15705",626604,6
"15706",626607,NA
"15707",626614,6
"15708",626618,1.5
"15709",626625,4.88
"15710",626629,1.5
"15711",626630,6
"15712",626642,6
"15713",626644,6
"15714",626646,5
"15715",626667,1.5
"15716",626675,1.5
"15717",626679,1.5
"15718",626692,NA
"15719",626700,NA
"15720",626708,1.5
"15721",626714,4.25
"15722",626723,1.5
"15723",626740,7
"15724",626749,5
"15725",626750,1.5
"15726",626753,6
"15727",626757,7
"15728",626763,1.5
"15729",626765,5
"15730",626768,2.5
"15731",626772,1.5
"15732",626778,5
"15733",626798,NA
"15734",626801,1.5
"15735",626828,6
"15736",626841,7
"15737",626843,1.5
"15738",626852,4
"15739",626857,4
"15740",626862,4
"15741",626877,3.25
"15742",626878,3.25
"15743",626881,5
"15744",626885,4
"15745",626889,4
"15746",626890,6
"15747",626906,1.5
"15748",626917,1.5
"15749",626927,NA
"15750",626928,1.5
"15751",626951,4
"15752",626966,6
"15753",626979,1.5
"15754",626982,1.5
"15755",626987,6
"15756",626998,3.2
"15757",627000,4
"15758",627021,5
"15759",627022,6
"15760",627026,NA
"15761",627027,1.5
"15762",627050,1.5
"15763",627057,1.5
"15764",627061,6
"15765",627066,1.5
"15766",627067,7
"15767",627071,NA
"15768",627097,4
"15769",627100,4
"15770",627115,5
"15771",627118,4
"15772",627119,NA
"15773",627126,1.5
"15774",627136,7
"15775",627145,5
"15776",627168,NA
"15777",627173,1.5
"15778",627176,1.5
"15779",627179,1.5
"15780",627184,1.5
"15781",627185,6
"15782",627190,6
"15783",627217,1.5
"15784",627236,5
"15785",627238,NA
"15786",627244,4
"15787",627247,7
"15788",627251,1.5
"15789",627253,7
"15790",627264,1.5
"15791",627269,5
"15792",627270,5
"15793",627276,5
"15794",627280,NA
"15795",627283,3.25
"15796",627285,6
"15797",627290,1.5
"15798",627295,2
"15799",627307,6
"15800",627312,7
"15801",627321,1.5
"15802",627322,7
"15803",627327,1.5
"15804",627330,1.5
"15805",627333,1.5
"15806",627343,5
"15807",627348,1.5
"15808",627365,7
"15809",627366,NA
"15810",627367,NA
"15811",627374,1.5
"15812",627379,NA
"15813",627380,6
"15814",627386,1.5
"15815",627387,5.5
"15816",627388,6
"15817",627390,NA
"15818",627397,7
"15819",627399,6.5
"15820",627401,5
"15821",627403,6
"15822",627416,NA
"15823",627417,6.5
"15824",627427,NA
"15825",627435,NA
"15826",627441,1.5
"15827",627442,1.5
"15828",627450,5
"15829",627453,5
"15830",627461,1.5
"15831",627468,6
"15832",627471,6.5
"15833",627476,4
"15834",627481,1.5
"15835",627500,NA
"15836",627509,5
"15837",627516,5
"15838",627520,NA
"15839",627521,7
"15840",627524,NA
"15841",627527,6
"15842",627530,1.5
"15843",627536,5
"15844",627549,7
"15845",627550,4
"15846",627563,7
"15847",627569,1.5
"15848",627581,0.6
"15849",627595,6
"15850",627597,1.5
"15851",627599,NA
"15852",627613,1.5
"15853",627618,NA
"15854",627620,7
"15855",627622,5
"15856",627635,1.5
"15857",627636,5
"15858",627638,NA
"15859",627647,7
"15860",627655,1.5
"15861",627659,4
"15862",627660,4
"15863",627661,1.5
"15864",627679,7
"15865",627680,NA
"15866",627685,1.5
"15867",627691,5
"15868",627692,7
"15869",627695,1.5
"15870",627711,2.5
"15871",627717,7
"15872",627727,NA
"15873",627747,1.5
"15874",627750,2.75
"15875",627751,NA
"15876",627764,1.5
"15877",627772,6
"15878",627773,1.5
"15879",627777,4
"15880",627784,NA
"15881",627787,1.5
"15882",627808,NA
"15883",627809,1.5
"15884",627812,0.75
"15885",627821,1.5
"15886",627827,1.5
"15887",627829,4
"15888",627834,1.5
"15889",627840,NA
"15890",627843,NA
"15891",627847,NA
"15892",627860,7
"15893",627879,4
"15894",627882,7
"15895",627886,5
"15896",627891,1.5
"15897",627895,1.5
"15898",627901,1.5
"15899",627907,3.5
"15900",627924,NA
"15901",627933,1.5
"15902",627935,NA
"15903",627947,NA
"15904",627948,4
"15905",627961,1.5
"15906",627968,1.5
"15907",627973,1.5
"15908",628004,6
"15909",628006,6
"15910",628008,2.5
"15911",628029,NA
"15912",628034,5
"15913",628038,1.5
"15914",628054,2.08
"15915",628058,6
"15916",628086,7
"15917",628088,NA
"15918",628090,1.5
"15919",628098,5
"15920",628099,5
"15921",628110,1.5
"15922",628114,5.67
"15923",628117,5
"15924",628119,5
"15925",628122,1.5
"15926",628140,7
"15927",628141,1.5
"15928",628143,4
"15929",628149,6
"15930",628152,6
"15931",628157,6.25
"15932",628172,1.5
"15933",628174,6
"15934",628176,4
"15935",628178,6
"15936",628180,5
"15937",628181,5
"15938",628183,1.5
"15939",628189,1.5
"15940",628190,6
"15941",628214,NA
"15942",628216,5
"15943",628217,1.5
"15944",628227,1.5
"15945",628246,4
"15946",628259,1.5
"15947",628280,1.5
"15948",628287,6
"15949",628293,5
"15950",628299,1.5
"15951",628300,5.33
"15952",628301,6
"15953",628307,1.5
"15954",628308,NA
"15955",628316,1.5
"15956",628323,NA
"15957",628328,6
"15958",628329,1.5
"15959",628333,4
"15960",628347,5
"15961",628361,7
"15962",628366,NA
"15963",628367,1.5
"15964",628369,1.5
"15965",628370,6
"15966",628376,6
"15967",628379,4
"15968",628383,6
"15969",628386,4
"15970",628388,6
"15971",628389,5
"15972",628390,4
"15973",628407,4
"15974",628411,1.5
"15975",628423,5
"15976",628437,6
"15977",628442,NA
"15978",628443,7
"15979",628455,1.5
"15980",628476,NA
"15981",628480,3
"15982",628495,1.5
"15983",628502,6
"15984",628506,5
"15985",628511,1.5
"15986",628516,6
"15987",628519,7
"15988",628521,5
"15989",628525,1.5
"15990",628527,NA
"15991",628530,1.5
"15992",628545,1.5
"15993",628561,6
"15994",628565,NA
"15995",628569,1.5
"15996",628575,5
"15997",628580,6
